Id,Value
1,-0.0418855062968382
6,0.500714256560957
9,0.501476654922901
12,0.499686066110424
13,40.9082913698362
15,-0.0120760361838632
26,-0.000621680222766411
29,-0.0120760361838632
37,-0.0120760361838632
40,0.0626592252906276
49,40.9082913698362
50,0.000265000812592683
51,0.499686066110424
54,-0.0345828539738614
73,-0.0120760361838632
75,-0.0345828539738614
76,0.000265000812592683
82,40.9082913698362
84,-0.0345828539738614
85,0.0626592252906276
87,0.501476654922901
90,0.0113120200869216
97,0.000265000812592683
98,0.500783325614131
102,0.499686066110424
110,-0.000621680222766411
113,0.000265000812592683
115,0.0113120200869216
118,0.0113120200869216
120,0.500714256560957
128,-0.0425983391318517
129,0.000265000812592683
134,40.9082913698362
137,-0.0345828539738614
141,0.501476654922901
146,0.499686066110424
157,0.501476654922901
163,0.500714256560957
165,-0.000621680222766411
173,-0.0425983391318517
178,0.000265000812592683
182,0.0626592252906276
184,0.500783325614131
185,0.0113120200869216
186,-0.000621680222766411
189,-0.0120760361838632
198,0.0113120200869216
209,-0.0345828539738614
210,-0.0345828539738614
211,-0.000621680222766411
224,-0.0425983391318517
227,40.9082913698362
230,-0.000621680222766411
233,0.501054810158783
235,0.000265000812592683
236,-0.000621680222766411
246,0.499686066110424
249,0.500783325614131
250,0.0113120200869216
260,0.0113120200869216
262,-0.0425983391318517
263,0.0626592252906276
282,0.0113120200869216
292,40.9082913698362
295,0.0113120200869216
296,0.501476654922901
297,0.500714256560957
305,0.501476654922901
308,0.500714256560957
310,0.500783325614131
319,0.501476654922901
322,0.0113120200869216
324,0.501054810158783
327,-0.0418855062968382
330,-0.0120760361838632
332,-0.0345828539738614
337,40.9082913698362
338,0.499686066110424
340,-0.0120760361838632
344,0.0626592252906276
346,0.501476654922901
348,-0.000621680222766411
352,0.500783325614131
360,0.501476654922901
365,0.500783325614131
367,-0.0425983391318517
368,0.501476654922901
371,-0.0425983391318517
378,-0.0418855062968382
380,-0.0120760361838632
387,40.9082913698362
395,0.501476654922901
397,0.499686066110424
399,0.499686066110424
403,-0.0425983391318517
404,-0.000621680222766411
407,-0.0418855062968382
424,-0.000621680222766411
429,0.499686066110424
430,-0.0425983391318517
431,0.501054810158783
435,0.501054810158783
438,-0.0345828539738614
439,40.9082913698362
441,-0.0418855062968382
447,0.0113120200869216
451,-0.0418855062968382
452,-0.0345828539738614
458,-0.000621680222766411
462,0.501476654922901
473,-0.0425983391318517
474,0.499686066110424
478,0.501476654922901
483,0.501476654922901
490,-0.0418855062968382
493,-0.0345828539738614
502,0.499686066110424
507,0.0113120200869216
510,40.9082913698362
511,-0.0345828539738614
518,-0.0418855062968382
522,0.499686066110424
527,0.500714256560957
530,0.0626592252906276
550,-0.000621680222766411
555,0.499686066110424
556,-0.0345828539738614
559,0.499686066110424
568,0.501476654922901
570,-0.0418855062968382
575,0.501054810158783
581,-0.0120760361838632
586,-0.0425983391318517
592,-0.000621680222766411
593,-0.000621680222766411
595,-0.000621680222766411
599,-0.0418855062968382
601,0.500783325614131
602,0.0113120200869216
607,0.499686066110424
608,0.500714256560957
609,-0.0120760361838632
620,0.500783325614131
621,0.499686066110424
626,40.9082913698362
627,-0.0418855062968382
628,0.000265000812592683
631,-0.0425983391318517
645,0.499686066110424
646,40.9082913698362
648,0.501476654922901
651,0.0113120200869216
656,0.500714256560957
667,0.501476654922901
673,-0.0418855062968382
676,0.0113120200869216
684,0.500714256560957
690,40.9082913698362
691,-0.0418855062968382
692,0.500714256560957
693,-0.0418855062968382
704,-0.0425983391318517
710,0.0626592252906276
717,0.0113120200869216
719,0.501054810158783
721,-0.0345828539738614
722,-0.0120760361838632
724,0.499686066110424
726,-0.0345828539738614
731,-0.0120760361838632
732,0.500783325614131
733,-0.000621680222766411
734,-0.0345828539738614
743,0.500714256560957
747,0.499686066110424
756,0.501476654922901
757,0.500714256560957
758,0.499686066110424
764,0.0113120200869216
767,0.501054810158783
768,-0.0120760361838632
772,0.000265000812592683
776,0.501054810158783
779,0.500783325614131
786,-0.0425983391318517
787,40.9082913698362
791,-0.000621680222766411
795,0.501054810158783
804,-0.0345828539738614
812,0.500714256560957
821,0.501054810158783
845,-0.0425983391318517
846,0.499686066110424
849,40.9082913698362
850,0.500714256560957
856,-0.0418855062968382
857,0.0113120200869216
858,-0.0120760361838632
859,0.501476654922901
869,-0.0418855062968382
870,0.501054810158783
871,0.0626592252906276
872,0.499686066110424
881,40.9082913698362
883,0.500714256560957
885,40.9082913698362
886,-0.0345828539738614
887,40.9082913698362
888,0.501476654922901
889,0.000265000812592683
890,0.500783325614131
892,40.9082913698362
893,0.500714256560957
900,0.500714256560957
904,0.500714256560957
905,-0.0425983391318517
911,0.500714256560957
913,-0.0418855062968382
918,0.0113120200869216
921,-0.0418855062968382
922,0.500783325614131
933,0.0626592252906276
934,-0.000621680222766411
938,40.9082913698362
940,0.501054810158783
941,-0.0425983391318517
947,-0.000621680222766411
951,-0.0345828539738614
959,-0.0345828539738614
960,0.501476654922901
964,0.501054810158783
978,-0.0345828539738614
979,-0.0120760361838632
983,0.500783325614131
986,40.9082913698362
988,0.0113120200869216
991,-0.0425983391318517
997,-0.0345828539738614
1011,-0.0418855062968382
1012,-0.0120760361838632
1013,0.500714256560957
1019,-0.0418855062968382
1020,0.501054810158783
1027,40.9082913698362
1036,0.000265000812592683
1041,0.0113120200869216
1049,40.9082913698362
1053,-0.0345828539738614
1055,40.9082913698362
1065,-0.000621680222766411
1068,40.9082913698362
1070,0.501476654922901
1081,0.0626592252906276
1082,-0.000621680222766411
1101,40.9082913698362
1106,-0.0345828539738614
1107,0.501476654922901
1110,-0.000621680222766411
1111,0.500783325614131
1115,0.500714256560957
1122,0.500714256560957
1127,0.000265000812592683
1133,-0.0120760361838632
1138,0.500783325614131
1145,0.501476654922901
1152,-0.0418855062968382
1154,-0.000621680222766411
1163,-0.000621680222766411
1165,0.0113120200869216
1166,-0.0418855062968382
1167,-0.0345828539738614
1175,0.500783325614131
1179,0.499686066110424
1180,0.500783325614131
1183,-0.0425983391318517
1184,-0.0425983391318517
1187,0.0626592252906276
1200,0.501054810158783
1205,0.499686066110424
1210,-0.0120760361838632
1213,40.9082913698362
1218,0.499686066110424
